Time [s],Channel 1,Channel 2,Channel 3,Channel 4,Channel 5,Channel 6,Channel 7
6.362056660,0,0,0,0,0,0,0
6.362057636,1,0,0,0,0,0,0
6.362058612,0,0,0,0,0,0,0
6.362059588,1,0,0,0,0,0,0
6.362060564,0,0,0,0,0,0,0
6.362062516,1,0,0,0,0,0,0
6.362063496,0,0,0,0,0,0,0
6.362064468,1,0,0,0,0,0,0
6.362065448,0,0,0,0,0,0,0
6.362073260,1,0,0,0,0,0,0
6.362074236,0,0,0,0,0,0,0
6.362075212,1,0,0,0,0,0,0
6.362076188,0,0,0,0,0,0,0
6.362077164,1,0,0,0,0,0,0
6.362078144,0,0,0,0,0,0,0
6.362080096,1,0,0,0,0,0,0
6.362082048,0,0,0,0,0,0,0
6.362083024,1,0,0,0,0,0,0
6.362087908,0,0,0,0,0,0,0
6.362089860,1,0,0,0,0,0,0
6.362091816,0,0,0,0,0,0,0
6.362093768,1,0,0,0,0,0,0
6.362094744,0,0,0,0,0,0,0
6.362096696,1,0,0,0,0,0,0
6.362109392,0,0,0,0,0,0,0
6.362110368,1,0,0,0,0,0,0
6.362111348,0,0,0,0,0,0,0
6.362113300,1,0,0,0,0,0,0
6.362119160,0,0,0,0,0,0,0
6.362125016,1,0,0,0,0,0,0
6.362126972,0,0,0,0,0,0,0
6.362127948,1,0,0,0,0,0,0
6.362130876,0,0,0,0,0,0,0
6.362131852,1,0,0,0,0,0,0
6.363056664,0,0,0,0,0,0,0
6.363057640,1,0,0,0,0,0,0
6.363058620,0,0,0,0,0,0,0
6.363059596,1,0,0,0,0,0,0
6.363060572,0,0,0,0,0,0,0
6.363062524,1,0,0,0,0,0,0
6.363063500,0,0,0,0,0,0,0
6.363064476,1,0,0,0,0,0,0
6.363065456,0,0,0,0,0,0,0
6.363073268,1,0,0,0,0,0,0
6.363074244,0,0,0,0,0,0,0
6.363076196,1,0,0,0,0,0,0
6.363077172,0,0,0,0,0,0,0
6.363078148,1,0,0,0,0,0,0
6.363079128,0,0,0,0,0,0,0
6.363080104,1,0,0,0,0,0,0
6.363087916,0,0,0,0,0,0,0
6.363089868,1,0,0,0,0,0,0
6.363091820,0,0,0,0,0,0,0
6.363093776,1,0,0,0,0,0,0
6.363094752,0,0,0,0,0,0,0
6.363096704,1,0,0,0,0,0,0
6.363109400,0,0,0,0,0,0,0
6.363110376,1,0,0,0,0,0,0
6.363119164,0,0,0,0,0,0,0
6.363125024,1,0,0,0,0,0,0
6.363126980,0,0,0,0,0,0,0
6.363128932,1,0,0,0,0,0,0
6.363130884,0,0,0,0,0,0,0
6.363131860,1,0,0,0,0,0,0
6.364056672,0,0,0,0,0,0,0
6.364057648,1,0,0,0,0,0,0
6.364058624,0,0,0,0,0,0,0
6.364059600,1,0,0,0,0,0,0
6.364060580,0,0,0,0,0,0,0
6.364062532,1,0,0,0,0,0,0
6.364063508,0,0,0,0,0,0,0
6.364064484,1,0,0,0,0,0,0
6.364065460,0,0,0,0,0,0,0
6.364073272,1,0,0,0,0,0,0
6.364074252,0,0,0,0,0,0,0
6.364076204,1,0,0,0,0,0,0
6.364079132,0,0,0,0,0,0,0
6.364080108,1,0,0,0,0,0,0
6.364082064,0,0,0,0,0,0,0
6.364087924,1,0,0,0,0,0,0
6.364088900,0,0,0,0,0,0,0
6.364089876,1,0,0,0,0,0,0
6.364091828,0,0,0,0,0,0,0
6.364093780,1,0,0,0,0,0,0
6.364094760,0,0,0,0,0,0,0
6.364096712,1,0,0,0,0,0,0
6.364109408,0,0,0,0,0,0,0
6.364110384,1,0,0,0,0,0,0
6.364111360,0,0,0,0,0,0,0
6.364113312,1,0,0,0,0,0,0
6.364114288,0,0,0,0,0,0,0
6.364119172,1,0,0,0,0,0,0
6.364120148,0,0,0,0,0,0,0
6.364125032,1,0,0,0,0,0,0
6.364128940,0,0,0,0,0,0,0
6.364131868,1,0,0,0,0,0,0
6.365056680,0,0,0,0,0,0,0
6.365057656,1,0,0,0,0,0,0
6.365058632,0,0,0,0,0,0,0
6.365059608,1,0,0,0,0,0,0
6.365060584,0,0,0,0,0,0,0
6.365062540,1,0,0,0,0,0,0
6.365063516,0,0,0,0,0,0,0
6.365064492,1,0,0,0,0,0,0
6.365065468,0,0,0,0,0,0,0
6.365073280,1,0,0,0,0,0,0
6.365074256,0,0,0,0,0,0,0
6.365075232,1,0,0,0,0,0,0
6.365076212,0,0,0,0,0,0,0
6.365079140,1,0,0,0,0,0,0
6.365083048,0,0,0,0,0,0,0
6.365087928,1,0,0,0,0,0,0
6.365088908,0,0,0,0,0,0,0
6.365089880,1,0,0,0,0,0,0
6.365091836,0,0,0,0,0,0,0
6.365093788,1,0,0,0,0,0,0
6.365094764,0,0,0,0,0,0,0
6.365096720,1,0,0,0,0,0,0
6.365109416,0,0,0,0,0,0,0
6.365110388,1,0,0,0,0,0,0
6.365111368,0,0,0,0,0,0,0
6.365114296,1,0,0,0,0,0,0
6.365115272,0,0,0,0,0,0,0
6.365119180,1,0,0,0,0,0,0
6.365120156,0,0,0,0,0,0,0
6.365125040,1,0,0,0,0,0,0
6.365126992,0,0,0,0,0,0,0
6.365127968,1,0,0,0,0,0,0
6.365128944,0,0,0,0,0,0,0
6.365130900,1,0,0,0,0,0,0
6.366056688,0,0,0,0,0,0,0
6.366057664,1,0,0,0,0,0,0
6.366058640,0,0,0,0,0,0,0
6.366059616,1,0,0,0,0,0,0
6.366060592,0,0,0,0,0,0,0
6.366062544,1,0,0,0,0,0,0
6.366063524,0,0,0,0,0,0,0
6.366064500,1,0,0,0,0,0,0
6.366065476,0,0,0,0,0,0,0
6.366073288,1,0,0,0,0,0,0
6.366074264,0,0,0,0,0,0,0
6.366077192,1,0,0,0,0,0,0
6.366078172,0,0,0,0,0,0,0
6.366079148,1,0,0,0,0,0,0
6.366082076,0,0,0,0,0,0,0
6.366083052,1,0,0,0,0,0,0
6.366084032,0,0,0,0,0,0,0
6.366087936,1,0,0,0,0,0,0
6.366088912,0,0,0,0,0,0,0
6.366089888,1,0,0,0,0,0,0
6.366091844,0,0,0,0,0,0,0
6.366093796,1,0,0,0,0,0,0
6.366094772,0,0,0,0,0,0,0
6.366096724,1,0,0,0,0,0,0
6.366109420,0,0,0,0,0,0,0
6.366110396,1,0,0,0,0,0,0
6.366111376,0,0,0,0,0,0,0
6.366113328,1,0,0,0,0,0,0
6.366115280,0,0,0,0,0,0,0
6.366119188,1,0,0,0,0,0,0
6.366120164,0,0,0,0,0,0,0
6.366125044,1,0,0,0,0,0,0
6.366127976,0,0,0,0,0,0,0
6.366129928,1,0,0,0,0,0,0
6.367056692,0,0,0,0,0,0,0
6.367057668,1,0,0,0,0,0,0
6.367058648,0,0,0,0,0,0,0
6.367059624,1,0,0,0,0,0,0
6.367060600,0,0,0,0,0,0,0
6.367062552,1,0,0,0,0,0,0
6.367063528,0,0,0,0,0,0,0
6.367064504,1,0,0,0,0,0,0
6.367065484,0,0,0,0,0,0,0
6.367073296,1,0,0,0,0,0,0
6.367074272,0,0,0,0,0,0,0
6.367076224,1,0,0,0,0,0,0
6.367078176,0,0,0,0,0,0,0
6.367079152,1,0,0,0,0,0,0
6.367084036,0,0,0,0,0,0,0
6.367087944,1,0,0,0,0,0,0
6.367088920,0,0,0,0,0,0,0
6.367089896,1,0,0,0,0,0,0
6.367091848,0,0,0,0,0,0,0
6.367093804,1,0,0,0,0,0,0
6.367094780,0,0,0,0,0,0,0
6.367096732,1,0,0,0,0,0,0
6.367109428,0,0,0,0,0,0,0
6.367110404,1,0,0,0,0,0,0
6.367111380,0,0,0,0,0,0,0
6.367115288,1,0,0,0,0,0,0
6.367116264,0,0,0,0,0,0,0
6.367119192,1,0,0,0,0,0,0
6.367120172,0,0,0,0,0,0,0
6.367125052,1,0,0,0,0,0,0
6.367128960,0,0,0,0,0,0,0
6.367129936,1,0,0,0,0,0,0
6.368056700,0,0,0,0,0,0,0
6.368057676,1,0,0,0,0,0,0
6.368058652,0,0,0,0,0,0,0
6.368059628,1,0,0,0,0,0,0
6.368060608,0,0,0,0,0,0,0
6.368062560,1,0,0,0,0,0,0
6.368063536,0,0,0,0,0,0,0
6.368064512,1,0,0,0,0,0,0
6.368065488,0,0,0,0,0,0,0
6.368073300,1,0,0,0,0,0,0
6.368074280,0,0,0,0,0,0,0
6.368075256,1,0,0,0,0,0,0
6.368078184,0,0,0,0,0,0,0
6.368079160,1,0,0,0,0,0,0
6.368082092,0,0,0,0,0,0,0
6.368084044,1,0,0,0,0,0,0
6.368085020,0,0,0,0,0,0,0
6.368087952,1,0,0,0,0,0,0
6.368088928,0,0,0,0,0,0,0
6.368089904,1,0,0,0,0,0,0
6.368091856,0,0,0,0,0,0,0
6.368093808,1,0,0,0,0,0,0
6.368094788,0,0,0,0,0,0,0
6.368096740,1,0,0,0,0,0,0
6.368109436,0,0,0,0,0,0,0
6.368110412,1,0,0,0,0,0,0
6.368111388,0,0,0,0,0,0,0
6.368113340,1,0,0,0,0,0,0
6.368114316,0,0,0,0,0,0,0
6.368115292,1,0,0,0,0,0,0
6.368116272,0,0,0,0,0,0,0
6.368119200,1,0,0,0,0,0,0
6.368120176,0,0,0,0,0,0,0
6.368125060,1,0,0,0,0,0,0
6.368128968,0,0,0,0,0,0,0
6.368129944,1,0,0,0,0,0,0
6.368130920,0,0,0,0,0,0,0
6.368131896,1,0,0,0,0,0,0
6.369056708,0,0,0,0,0,0,0
6.369057684,1,0,0,0,0,0,0
6.369058660,0,0,0,0,0,0,0
6.369059636,1,0,0,0,0,0,0
6.369060612,0,0,0,0,0,0,0
6.369062568,1,0,0,0,0,0,0
6.369063544,0,0,0,0,0,0,0
6.369064520,1,0,0,0,0,0,0
6.369065496,0,0,0,0,0,0,0
6.369073308,1,0,0,0,0,0,0
6.369074284,0,0,0,0,0,0,0
6.369075260,1,0,0,0,0,0,0
6.369076240,0,0,0,0,0,0,0
6.369078192,1,0,0,0,0,0,0
6.369083076,0,0,0,0,0,0,0
6.369084052,1,0,0,0,0,0,0
6.369085028,0,0,0,0,0,0,0
6.369087956,1,0,0,0,0,0,0
6.369088936,0,0,0,0,0,0,0
6.369089912,1,0,0,0,0,0,0
6.369091864,0,0,0,0,0,0,0
6.369093816,1,0,0,0,0,0,0
6.369094792,0,0,0,0,0,0,0
6.369096748,1,0,0,0,0,0,0
6.369109444,0,0,0,0,0,0,0
6.369110420,1,0,0,0,0,0,0
6.369111396,0,0,0,0,0,0,0
6.369114324,1,0,0,0,0,0,0
6.369116280,0,0,0,0,0,0,0
6.369119208,1,0,0,0,0,0,0
6.369120184,0,0,0,0,0,0,0
6.369125068,1,0,0,0,0,0,0
6.370056716,0,0,0,0,0,0,0
6.370057692,1,0,0,0,0,0,0
